16.2389	34.0619
16.3464	34.3172
16.454	34.5719
16.5615	34.827
16.6691	35.0823
16.7766	35.3367
16.8842	35.5916
16.9917	35.8463
17.0992	36.1002
17.2068	36.3551
17.3143	36.6095
17.4219	36.8631
17.5294	37.1177
17.637	37.3716
17.7445	37.6248
17.852	37.879
17.9596	38.1321
18.0671	38.385
18.1747	38.6384
18.2822	38.891
18.3897	39.1435
18.4973	39.3964
18.6048	39.648
18.7124	39.8996
18.8199	40.1512
18.9275	40.4019
19.035	40.6533
19.1425	40.9043
19.2501	41.1546
19.3576	41.4045
19.4652	41.6536
19.5727	41.9021
19.6803	42.1516
19.7878	42.4003
19.8953	42.6487
20.0029	42.8971
20.1104	43.1434
20.218	43.3896
20.3255	43.636
20.4331	43.8816
20.5406	44.1265
20.6481	44.3701
20.7557	44.6097
20.8632	44.8389
20.9708	45.0594
21.0783	45.2703
21.1858	45.4321
21.2934	45.5692
21.4009	45.6801
e
0	1.22434
0.107542	1.22504
0.215085	1.22576
0.322627	1.22815
0.43017	1.23063
0.537712	1.23753
0.645254	1.24477
0.752797	1.26271
0.860339	1.28164
0.967881	1.32414
1.07542	1.3691
1.18297	1.46101
1.29051	1.55747
1.39805	1.72492
1.50559	1.89312
1.61314	2.07089
1.72068	2.24899
1.82822	2.43017
1.93576	2.61266
2.04331	2.79651
2.15085	2.98084
2.25839	3.16605
2.36593	3.35176
2.47347	3.54008
2.58102	3.73463
2.68856	3.93019
2.7961	4.12659
2.90364	4.32394
3.01119	4.52227
3.11873	4.73366
3.22627	4.95464
3.33381	5.17555
3.44136	5.3965
3.5489	5.61714
3.65644	5.83767
3.76398	6.09867
3.87153	6.35918
3.97907	6.61448
4.08661	6.86479
4.19415	7.11136
4.3017	7.36579
4.40924	7.66288
4.51678	7.95263
4.62432	8.23647
4.73186	8.51355
4.83941	8.78549
4.94695	9.07579
5.05449	9.3844
5.16203	9.68679
5.26958	9.98437
5.37712	10.2759
5.48466	10.5628
5.5922	10.8734
5.69975	11.1865
5.80729	11.4978
5.91483	11.8053
6.02237	12.1078
6.12992	12.41
6.23746	12.7304
6.345	13.0477
6.45254	13.361
6.56009	13.6712
6.66763	13.9772
6.77517	14.2891
6.88271	14.6087
6.99026	14.9258
7.0978	15.2396
7.20534	15.553
7.31288	15.8641
7.42042	16.1847
7.52797	16.5062
7.63551	16.8254
7.74305	17.1419
7.85059	17.456
7.95814	17.7684
8.06568	18.0905
8.17322	18.4103
8.28076	18.7282
8.38831	19.0439
8.49585	19.3575
8.60339	19.6742
8.71093	19.9974
8.81848	20.3185
8.92602	20.6379
9.03356	20.9553
9.1411	21.2708
9.24865	21.5908
9.35619	21.9119
9.46373	22.2313
9.57127	22.5492
9.67881	22.8653
9.78636	23.18
9.8939	23.5008
10.0014	23.8206
10.109	24.1411
10.2165	24.4601
10.3241	24.7775
10.4316	25.0958
10.5392	25.4172
10.6467	25.7374
10.7542	26.0562
10.8618	26.3737
10.9693	26.6899
11.0769	27.0088
11.1844	27.3286
11.292	27.6472
11.3995	27.9647
11.507	28.2829
11.6146	28.6002
11.7221	28.9215
11.8297	29.2419
11.9372	29.5612
12.0447	29.8795
12.1523	30.1966
12.2598	30.514
12.3674	30.8339
12.4749	31.1529
12.5825	31.4708
12.69	31.7879
12.7975	32.1038
12.9051	32.4226
13.0126	32.7431
13.1202	33.0626
13.2277	33.3811
13.3353	33.6988
13.4428	34.0154
13.5503	34.335
13.6579	34.6539
13.7654	34.9722
13.873	35.2894
13.9805	35.6059
14.0881	35.9223
14.1956	36.2409
14.3031	36.5592
14.4107	36.8778
14.5182	37.1955
14.6258	37.5124
14.7333	37.8303
14.8408	38.1492
14.9484	38.4672
15.0559	38.7845
15.1635	39.101
15.271	39.4168
15.3786	39.7345
15.4861	40.0522
15.5936	40.369
15.7012	40.6853
15.8087	41.0018
15.9163	41.3182
16.0238	41.6362
16.1314	41.9538
16.2389	42.2704
16.3464	42.5866
16.454	42.9019
16.5615	43.218
16.6691	43.5348
16.7766	43.8512
16.8842	44.1667
16.9917	44.4818
17.0992	44.796
17.2068	45.1121
17.3143	45.4279
17.4219	45.7433
17.5294	46.0579
17.637	46.372
17.7445	46.6856
17.852	47.001
17.9596	47.3157
18.0671	47.63
18.1747	47.9435
18.2822	48.2565
18.3897	48.5699
18.4973	48.8842
18.6048	49.197
18.7124	49.5089
18.8199	49.82
18.9275	50.1307
19.035	50.4424
19.1425	50.7543
19.2501	51.0654
19.3576	51.3762
19.4652	51.6862
19.5727	51.9959
19.6803	52.3068
19.7878	52.6171
19.8953	52.9266
20.0029	53.2343
20.1104	53.5386
20.218	53.8415
20.3255	54.1439
20.4331	54.4434
20.5406	54.7419
20.6481	55.0352
20.7557	55.3273
20.8632	55.5806
20.9708	55.8199
21.0783	56.046
21.1858	56.2722
21.2934	56.4746
21.4009	56.677
e
0	1.22551
0.107542	1.22852
0.215085	1.23153
0.322627	1.23454
0.43017	1.23756
0.537712	1.24113
0.645254	1.2663
0.752797	1.29147
0.860339	1.31665
0.967881	1.34184
1.07542	1.37703
1.18297	1.6022
1.29051	1.82746
1.39805	2.05282
1.50559	2.27828
1.61314	3.22401
1.72068	4.22219
1.82822	5.06661
1.93576	5.78603
2.04331	6.40923
2.15085	7.00448
2.25839	7.95338
2.36593	8.93731
2.47347	9.95397
2.58102	11.0011
2.68856	12.0767
2.7961	13.1814
2.90364	14.3105
3.01119	15.462
3.11873	16.267
3.22627	16.7588
3.33381	17.1984
3.44136	17.589
3.5489	17.9327
3.65644	18.1599
3.76398	18.1926
3.87153	17.5934
3.97907	17.285
4.08661	17.2425
4.19415	17.4414
4.3017	17.9199
4.40924	18.6927
4.51678	19.4016
4.62432	20.1692
4.73186	21.1277
4.83941	22.0778
4.94695	23.0218
5.05449	23.9568
5.16203	24.8829
5.26958	25.8003
5.37712	26.7101
5.48466	27.6144
5.5922	28.5105
5.69975	29.3985
5.80729	30.2786
5.91483	31.1519
6.02237	32.02
6.12992	32.8844
6.23746	33.766
6.345	34.6443
6.45254	35.5202
6.56009	36.3951
6.66763	37.2667
6.77517	38.1353
6.88271	39.0007
6.99026	39.864
7.0978	40.7261
7.20534	41.5991
7.31288	42.474
7.42042	43.3435
7.52797	44.2084
7.63551	45.0696
7.74305	45.9371
7.85059	46.8026
7.95814	47.6654
8.06568	48.5264
8.17322	49.3861
8.28076	50.2431
8.38831	51.0974
8.49585	51.949
8.60339	52.7989
8.71093	53.6474
8.81848	54.4933
8.92602	55.3367
9.03356	56.1774
9.1411	57.0164
9.24865	57.8603
9.35619	58.7047
9.46373	59.5472
9.57127	60.3877
9.67881	61.227
9.78636	62.0655
9.8939	62.9021
10.0014	63.7368
10.109	64.5696
10.2165	65.4013
10.3241	66.2321
10.4316	67.0611
10.5392	67.8882
10.6467	68.7135
10.7542	69.5452
10.8618	70.3832
10.9693	71.2195
11.0769	72.0539
11.1844	72.8865
11.292	73.7181
11.3995	74.5487
11.507	75.3774
11.6146	76.2044
11.7221	77.0296
11.8297	77.8539
11.9372	78.677
12.0447	79.4984
12.1523	80.3181
12.2598	81.1381
12.3674	81.9626
12.4749	82.7864
12.5825	83.609
12.69	84.4303
12.7975	85.2504
12.9051	86.07
13.0126	86.8889
13.1202	87.7066
13.2277	88.5231
13.3353	89.3383
13.4428	90.1531
13.5503	90.9672
13.6579	91.78
13.7654	92.5921
13.873	93.4083
13.9805	94.2244
14.0881	95.0398
14.1956	95.8544
14.3031	96.6684
14.4107	97.4823
14.5182	98.2959
14.6258	99.1088
14.7333	99.9207
14.8408	100.732
14.9484	101.541
15.0559	102.351
15.1635	103.16
15.271	103.968
15.3786	104.778
15.4861	105.588
15.5936	106.398
15.7012	107.208
15.8087	108.016
15.9163	108.824
16.0238	109.631
16.1314	110.437
16.2389	111.243
16.3464	112.048
16.454	112.852
16.5615	113.656
16.6691	114.459
16.7766	115.261
16.8842	116.064
16.9917	116.868
17.0992	117.67
17.2068	118.472
17.3143	119.273
17.4219	120.074
17.5294	120.873
17.637	121.672
17.7445	122.469
17.852	123.265
17.9596	124.057
18.0671	124.847
18.1747	125.637
18.2822	126.424
18.3897	127.209
18.4973	127.992
18.6048	128.773
18.7124	129.554
18.8199	130.33
18.9275	131.105
19.035	131.879
19.1425	132.652
19.2501	133.423
19.3576	134.188
19.4652	134.951
19.5727	135.713
19.6803	136.474
19.7878	137.233
19.8953	137.94
20.0029	138.489
20.1104	139.038
20.218	139.587
20.3255	140.135
20.4331	140.671
20.5406	141.205
20.6481	141.74
20.7557	142.274
20.8632	142.808
20.9708	143.327
21.0783	143.845
21.1858	144.363
21.2934	144.881
21.4009	145.399
e
